pole_name,citations,location,site,lat,lon,age,age_high,age_low,age_unit,age_uncertainty,dir_dec,dir_inc,dir_k,dir_f,dir_alpha95,dir_r,dir_tilt_correction,dir_polarity,dir_n_specimens,dir_n_samples,vgp_lat,vgp_lon,vgp_lat_rev,vgp_lon_rev,vgp_dm,vgp_dp,geologic_classes,lithologies,geologic_types,age_model,height_type,height,height_upper,height_lower,paleolatitude,Plon,Plat
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-149,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,251.0,-1.6,37.8033258826064,resample,22.77,,100.0,n,1,1,-13.554436541316855,192.93566992389498,13.554436541316855,12.935669923894977,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2040.91,,,-0.8001559945292861,192.93566992389498,-13.554436541316855
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-14,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,283.1,1.1,171.64285577421796,resample,10.686000000000002,,100.0,n,1,1,9.385760405950837,170.27445204634773,-9.385760405950837,350.27445204634773,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1994.36,,,0.5500506853935977,170.27445204634773,9.385760405950837
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-150,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,247.8,-0.4,42.29107277917322,resample,21.528,,100.0,n,1,1,-15.236543844444022,195.81360799743516,15.236543844444022,15.813607997435156,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2041.52,,,-0.20000243696905193,195.81360799743516,-15.236543844444022
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-151,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,258.4,-0.8,35.19700239916417,resample,23.598,,100.0,n,1,1,-8.25449286446716,187.65904090898044,8.25449286446716,7.659040908980444,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2042.25,,,-0.4000194964650881,187.65904090898044,-8.25449286446716
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-151,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,264.0,-7.0,21.476060602375007,resample,30.21,,100.0,n,1,1,-6.677979044727345,181.39913055233353,6.677979044727345,1.3991305523335313,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2042.25,,,-3.5131093413050127,181.39913055233353,-6.677979044727345
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-15,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.5,8.9,171.64285577421796,resample,10.686000000000002,,100.0,n,1,1,13.210739653664948,171.9646511006314,-13.210739653664948,351.9646511006314,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1994.2,,,4.477005870130848,171.9646511006314,13.210739653664948
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-160,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,259.8,-8.1,109.79388265569288,resample,13.360999999999999,,100.0,n,1,1,-9.96994843027974,184.08033893426548,9.96994843027974,4.080338934265484,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2047.4,,,-4.070337251848991,184.08033893426548,-9.96994843027974
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-161,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,257.3,-8.9,272.56140975436097,resample,8.48,,100.0,n,1,1,-11.97965279982174,185.63920852490963,11.97965279982174,5.639208524909634,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2047.82,,,-4.477005870130848,185.63920852490963,-11.97965279982174
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-162,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,254.9,-9.2,51.58735556435324,resample,19.492,,100.0,n,1,1,-13.73171653585946,187.3176085038146,13.73171653585946,7.317608503814597,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2048.7,,,-4.629842262260806,187.3176085038146,-13.73171653585946
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-163,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,257.9,-13.4,79.19325539811939,resample,15.731999999999998,,100.0,n,1,1,-13.245518170894712,183.5598527353833,13.245518170894712,3.559852735383288,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2049.15,,,-6.792883045506943,183.5598527353833,-13.245518170894712
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-16,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,287.2,17.6,60.56109857832822,resample,17.99,,100.0,n,1,1,18.34516219127212,173.19231333940525,-18.34516219127212,353.19231333940525,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1994.15,,,9.012570183305682,173.19231333940525,18.34516219127212
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-16,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,282.0,22.3,56.193792159392586,resample,18.676,,100.0,n,1,1,16.613999098529337,178.916935687178,-16.613999098529337,358.916935687178,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1994.15,,,11.58869716738269,178.916935687178,16.613999098529337
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-17,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,280.0,10.2,19.8588591164873,resample,31.416,,100.0,n,1,1,10.60805393666671,175.75801946738318,-10.60805393666671,355.7580194673832,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1994.09,,,5.140729823126398,175.75801946738318,10.60805393666671
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-18,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,274.2,-3.5,366.9940253372676,resample,7.308,,100.0,n,1,1,1.6198786943034698,175.21838575416098,-1.6198786943034698,355.218385754161,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1994.02,,,-1.7516340830255936,175.21838575416098,1.6198786943034698
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-18,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,277.8,-2.8,26.41058944765115,resample,27.241999999999997,,100.0,n,1,1,4.3436410876673,172.83705250744458,-4.3436410876673,352.8370525074446,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1994.02,,,-1.4008363694748454,172.83705250744458,4.3436410876673
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-19,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,280.0,-7.7,464.47681331747924,resample,6.4959999999999996,,100.0,n,1,1,4.039915854177171,169.53869120121328,-4.039915854177171,349.5386912012133,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.98,,,-3.8674622379415853,169.53869120121328,4.039915854177171
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-1,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,277.3,5.5,1428.6114130308017,resample,3.704,,100.0,n,1,1,7.024110464237841,176.06994976329554,-7.024110464237841,356.06994976329554,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1995.9,,,2.756349709019517,176.06994976329554,7.024110464237841
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-20,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,290.6,19.4,22.313016365035597,resample,29.637999999999998,,100.0,n,1,1,21.370661281262667,171.33852730502383,-21.370661281262667,351.33852730502383,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.96,,,9.98615264176773,171.33852730502383,21.370661281262667
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-22,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,276.9,-0.8,150.18262206843525,resample,11.424,,100.0,n,1,1,4.455989406678454,174.18220745593965,-4.455989406678454,354.18220745593965,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.41,,,-0.4000194964650881,174.18220745593965,4.455989406678454
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-22,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,279.3,-1.2,91.52294156079003,resample,14.634,,100.0,n,1,1,5.953591943648744,172.28840565600854,-5.953591943648744,352.28840565600854,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.41,,,-0.6000658045787424,172.28840565600854,5.953591943648744
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-23,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,271.5,3.9,78.17624208367832,resample,15.833999999999998,,100.0,n,1,1,2.448230102959068,179.72905245120853,-2.448230102959068,359.72905245120853,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.29,,,1.9522613185831237,179.72905245120853,2.448230102959068
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-23,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,276.2,4.0,98.09896959795313,resample,14.135,,100.0,n,1,1,5.720720220244266,176.34998587828454,-5.720720220244266,356.34998587828454,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.29,,,2.002439911348825,176.34998587828454,5.720720220244266
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-24,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,263.6,13.1,63.679381125826495,resample,17.544,,100.0,n,1,1,0.4302427222091129,188.670814842686,-0.4302427222091129,8.670814842686013,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.18,,,6.636730410872259,188.670814842686,0.4302427222091129
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-24,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,268.2,8.3,27.173218003134796,resample,26.856999999999996,,100.0,n,1,1,1.7853906570028426,183.64901068455458,-1.7853906570028426,3.6490106845545824,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.18,,,4.171886696973317,183.64901068455458,1.7853906570028426
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-25,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,276.2,3.7,61.41842159569972,resample,17.864,,100.0,n,1,1,5.611520338451992,176.24589932881997,-5.611520338451992,356.24589932882,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.1,,,1.8519307356046388,176.24589932881997,5.611520338451992
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-25,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,277.6,1.8,104.82501186394508,resample,13.674,,100.0,n,1,1,5.882154951419041,174.56673011504677,-5.882154951419041,354.56673011504677,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.1,,,0.9002221209015528,174.56673011504677,5.882154951419041
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-26,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,280.5,4.8,98.09896959795313,resample,14.135,,100.0,n,1,1,8.965032564821625,173.48027080238705,-8.965032564821625,353.48027080238705,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.05,,,2.4042184293810713,173.48027080238705,8.965032564821625
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-26,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,278.1,10.1,86.00670248477222,resample,15.096000000000002,,100.0,n,1,1,9.264081498852908,177.11164606658633,-9.264081498852908,357.11164606658633,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1993.05,,,5.089537458468906,177.11164606658633,9.264081498852908
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-27,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,277.6,-3.2,27.868207266663482,resample,26.52,,100.0,n,1,1,4.060685218203412,172.8456537783611,-4.060685218203412,352.8456537783611,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1992.94,,,-1.6012486865002036,172.8456537783611,4.060685218203412
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-28,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,269.4,14.8,59.00937263026377,resample,18.224999999999998,,100.0,n,1,1,5.03634611647755,185.10188085179985,-5.03634611647755,5.101880851799848,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1992.7,,,7.525522601106748,185.10188085179985,5.03634611647755
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-28,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,278.7,3.2,126.53086530662854,resample,12.446000000000002,,100.0,n,1,1,7.146782336659897,174.24596088297312,-7.146782336659897,354.2459608829731,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1992.7,,,1.6012486865002036,174.24596088297312,7.146782336659897
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-29,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,271.2,1.3,29.66570312462918,resample,25.704,,100.0,n,1,1,1.2978556892777724,179.04878410732704,-1.2978556892777724,359.04878410732704,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1992.67,,,0.6500836663264674,179.04878410732704,1.2978556892777724
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-2,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,277.0,6.1,56.47163496043673,resample,18.63,,100.0,n,1,1,7.036977955064574,176.49861218122305,-7.036977955064574,356.49861218122305,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1995.78,,,3.0586673378606126,176.49861218122305,7.036977955064574
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-30,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,280.7,-0.0,38.84023871559485,resample,22.464,,100.0,n,1,1,7.3480576709781245,171.67148000071165,-7.3480576709781245,351.67148000071165,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1992.47,,,-0.0,171.67148000071165,7.3480576709781245
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-30,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,276.0,5.4,56.47163496043673,resample,18.63,,100.0,n,1,1,6.093297998447654,176.98273335038425,-6.093297998447654,356.98273335038425,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1992.47,,,2.7060091209700023,176.98273335038425,6.093297998447654
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-31,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.0,10.8,93.67402800351613,resample,14.465,,100.0,n,1,1,13.57536024549188,173.02238655257258,-13.57536024549188,353.0223865525726,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1992.28,,,5.448395124355149,173.02238655257258,13.57536024549188
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-32,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,275.7,11.6,41.91640288417701,resample,21.624,,100.0,n,1,1,8.167691440447442,179.39618453881963,-8.167691440447442,359.3961845388196,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1992.21,,,5.860048143855559,179.39618453881963,8.167691440447442
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-32,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,281.1,1.0,25.093116458341562,resample,27.948,,100.0,n,1,1,7.986523029198868,171.72087085607416,-7.986523029198868,351.72087085607416,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1992.21,,,0.5000380800773783,171.72087085607416,7.986523029198868
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-33,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,281.9,12.3,366.9940253372676,resample,7.308,,100.0,n,1,1,12.69546572979597,175.12388517690613,-12.69546572979597,355.12388517690613,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1992.06,,,6.221679840174081,175.12388517690613,12.69546572979597
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-33,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,288.4,7.6,51.0620829895153,resample,19.592000000000002,,100.0,n,1,1,15.379243115330036,168.5630446264954,-15.379243115330036,348.5630446264954,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1992.06,,,3.8167887281239983,168.5630446264954,15.379243115330036
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-34,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.5,-0.5,146.54290520188064,resample,11.565,,100.0,n,1,1,9.7476857459797,168.68096454263866,-9.7476857459797,348.68096454263866,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1991.85,,,-0.2500047597378024,168.68096454263866,9.7476857459797
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-35,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.0,-2.5,65.05140833577511,resample,17.357999999999997,,100.0,n,1,1,8.672542512436648,168.3683863690784,-8.672542512436648,348.3683863690784,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1991.65,,,-1.2505952391748865,168.3683863690784,8.672542512436648
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-35,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,281.4,2.8,19.287411164595103,resample,31.877999999999997,,100.0,n,1,1,8.849364078368609,172.12131561594163,-8.849364078368609,352.1213156159416,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1991.65,,,1.4008363694748454,172.12131561594163,8.849364078368609
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-36,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,268.2,9.6,10.479100721044253,resample,43.248,,100.0,n,1,1,2.2652469909878468,184.1054043671354,-2.2652469909878468,4.105404367135407,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1991.59,,,4.83392590518557,184.1054043671354,2.2652469909878468
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-36,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,276.8,2.0,59.452193716031125,resample,18.157,,100.0,n,1,1,5.405585217180164,175.22006966657716,-5.405585217180164,355.22006966657716,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1991.59,,,1.0003047102322888,175.22006966657716,5.405585217180164
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-37,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,281.9,5.3,40.37831814185636,resample,22.032000000000004,,100.0,n,1,1,10.106523158249866,172.6219856963811,-10.106523158249866,352.6219856963811,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1991.36,,,2.6556809615753596,172.6219856963811,10.106523158249866
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-38,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,283.9,0.6,9.042838034997642,resample,46.556000000000004,,100.0,n,1,1,9.745645272678468,169.50683087695893,-9.745645272678468,349.50683087695893,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1991.17,,,0.30000822489582274,169.50683087695893,9.745645272678468
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-39,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,289.4,-5.1,11.890606420927472,resample,40.599999999999994,,100.0,n,1,1,11.318693476538241,163.41142801331773,-11.318693476538241,343.41142801331773,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1990.89,,,-2.5550609950520506,163.41142801331773,11.318693476538241
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-3,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,276.3,24.9,243.2710241769694,resample,8.976,,100.0,n,1,1,13.740312968386542,184.091356284342,-13.740312968386542,4.091356284341998,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1995.65,,,13.06656779089944,184.091356284342,13.740312968386542
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-40,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,273.4,-3.4,11.890606420927472,resample,40.599999999999994,,100.0,n,1,1,1.1065134090593687,175.83369502107416,-1.1065134090593687,355.83369502107416,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1990.42,,,-1.701497903744589,175.83369502107416,1.1065134090593687
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-42,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,281.5,0.2,85.64323029765255,resample,15.127999999999998,,100.0,n,1,1,7.96682379060249,171.14998266918258,-7.96682379060249,351.1499826691826,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1989.88,,,0.1000003046183477,171.14998266918258,7.96682379060249
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-42,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,278.8,5.6,100.50188126959,resample,13.965,,100.0,n,1,1,8.091480237069804,175.0081130633847,-8.091480237069804,355.0081130633847,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1989.88,,,2.806702959385229,175.0081130633847,8.091480237069804
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-45,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.8,3.3,52.64067996116708,resample,19.296,,100.0,n,1,1,11.348783344884527,169.7678693405794,-11.348783344884527,349.7678693405794,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1989.07,,,1.6513695150429029,169.7678693405794,11.348783344884527
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-45,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,281.1,8.7,77.41168685184302,resample,15.911999999999999,,100.0,n,1,1,10.808885814033125,174.41272379910959,-10.808885814033125,354.4127237991096,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1989.07,,,4.375219076393087,174.41272379910959,10.808885814033125
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-46,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.2,5.5,45.268425875299194,resample,20.808,,100.0,n,1,1,11.750152547199217,170.98385474302484,-11.750152547199217,350.98385474302484,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1988.4,,,2.756349709019517,170.98385474302484,11.750152547199217
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-47,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,288.0,-5.9,37.01884240191092,resample,23.01,,100.0,n,1,1,10.088962155899004,164.20333114178607,-10.088962155899004,344.20333114178607,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1988.32,,,-2.957841023919168,164.20333114178607,10.088962155899004
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-47,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,282.6,-7.7,90.85121581917687,resample,14.688,,100.0,n,1,1,5.7986046347650175,167.62466705084375,-5.7986046347650175,347.62466705084375,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1988.32,,,-3.8674622379415853,167.62466705084375,5.7986046347650175
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-48,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,281.3,7.3,3028.460108381788,resample,2.5440000000000005,,100.0,n,1,1,10.430211360554832,173.76844176289296,-10.430211360554832,353.76844176289296,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1988.16,,,3.6648729621254468,173.76844176289296,10.430211360554832
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-48,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,280.3,9.5,141.38652105740155,resample,11.774,,100.0,n,1,1,10.555128734599455,175.28676947966642,-10.555128734599455,355.2867694796664,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1988.16,,,4.782871928852781,175.28676947966642,10.555128734599455
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-49,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,294.7,9.7,151.6658982261157,resample,11.367999999999999,,100.0,n,1,1,20.397571025989077,164.43523249182056,-20.397571025989077,344.43523249182056,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1987.9,,,4.885002332659884,164.43523249182056,20.397571025989077
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-49,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,291.7,8.0,129.55251503734547,resample,12.3,,100.0,n,1,1,17.751405221142935,166.17160320970254,-17.751405221142935,346.17160320970254,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1987.9,,,4.019590873545775,166.17160320970254,17.751405221142935
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-4,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,270.3,5.5,9.766060979999272,resample,44.79900000000001,,100.0,n,1,1,2.2042757271414954,181.15310825987063,-2.2042757271414954,1.1531082598706348,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1995.62,,,2.756349709019517,181.15310825987063,2.2042757271414954
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-50,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,283.7,1.5,9.82694745531196,resample,44.66,,100.0,n,1,1,9.940326005938001,169.96603305558347,-9.940326005938001,349.96603305558347,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1987.81,,,0.750128532496662,169.96603305558347,9.940326005938001
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-51,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.5,2.3,17.260279316196062,resample,33.698,,100.0,n,1,1,10.777423153806051,169.64559640181471,-10.777423153806051,349.6455964018147,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1987.26,,,1.1504634717108586,169.64559640181471,10.777423153806051
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-52,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.7,9.0,12.819117508876275,resample,39.102000000000004,,100.0,n,1,1,13.384413211523905,171.85122756468036,-13.384413211523905,351.85122756468036,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1987.11,,,4.527930264684746,171.85122756468036,13.384413211523905
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-53,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,293.2,15.1,35.7951640002922,resample,23.4,,100.0,n,1,1,21.459882710725772,167.63386644839045,-21.459882710725772,347.63386644839045,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1986.96,,,7.683403301634225,167.63386644839045,21.459882710725772
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-53,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,289.7,6.8,30.05732533087103,resample,25.536,,100.0,n,1,1,15.95842303979365,167.28608355509436,-15.95842303979365,347.28608355509436,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1986.96,,,3.4120149523428056,167.28608355509436,15.95842303979365
